IsGood.Purchase,Critic.Ratings,Acq.Cost,CurrentAuctionAveragePrice,Brush.Size,CollectorsAverageprice,Is.It.Online.Sale,Min.Guarantee.Cost
0,8.7642,40600,43883,2,7808,0,7791
0,7.8488,32900,38360,2,6611,0,9723
0,5.1854,44100,38360,2,6611,0,7602
0,6.1966,39900,38360,2,6611,0,8505
0,6.2948,43400,38360,1,6611,0,8505
0,5.2509,44800,38360,2,6611,0,7602
0,7.363,44100,43883,2,7808,0,7266
0,7.4363,31500,38360,2,6611,0,9723
0,8.4107,34300,23772,1,4786,0,35644
0,8.2045,35000,38360,2,6611,0,10521
0,5.0477,42000,38983,2,6742,0,7602
0,6.0672,46200,43652,2,7646,0,7826
0,7.5569,44800,44177,2,7654,0,7266
0,8.1699,42000,43883,2,7808,0,7791
0,5.9399,42000,44177,1,7654,0,5859
0,4.9551,44800,38360,2,6611,0,6825
0,5.0972,43400,38360,1,6611,0,7602
0,6.7516,43400,43652,2,7646,0,7826
0,8.1073,42000,44177,2,7654,0,7791
0,7.038,32200,38983,2,6742,0,9723
0,7.3068,45500,58107,2,10829,0,14637
0,5.8394,34300,31367,2,6376,0,7602
0,8.2841,42000,43652,2,7646,0,9611
0,7.4471,42000,43652,2,7646,0,8904
0,6.8663,40600,40271,2,6644,0,8505
0,6.0991,46200,44177,2,7654,0,6461
0,7.7234,42700,43883,2,7808,0,7266
0,6.6167,39200,38360,2,6611,0,8505
0,8.7794,48685,53256,1,12597,0,6881
0,7.0585,36785,32389,2,7714,0,5621
0,7.6406,45885,35035,1,8364,0,14280
0,8.4932,55335,77840,1,2366,0,11431
0,5.272,52290,45745,1,10775,0,4697
0,7.5026,63735,83293,1,2198,0,11361
0,8.1985,40880,38241,2,9785,1,5971
0,8.9227,57785,69825,1,1411,1,9611
0,6.023,45080,42812,2,9177,1,8505
0,8.1391,51485,54768,1,12422,1,9611
0,4.7254,56140,57995,2,11655,1,3871
1,7.9648,39690,49427,2,11798,1,5621
1,5.3344,52185,47726,2,10849,1,5278
1,8.889,46585,44492,1,9993,0,6881
0,7.5193,56490,56028,2,11703,0,8904
0,6.4082,51240,45423,2,10402,0,5775
1,6.063,51590,44156,1,9826,0,5096
0,4.4808,39585,21721,2,6103,0,8925
0,7.6738,45185,42833,1,10143,0,10542
0,8.3669,36785,24241,1,7180,0,16884
0,7.0051,38185,24738,2,8129,0,9723
0,7.6693,58835,65380,1,1168,0,8085
1,8.8413,60235,66122,1,12822,0,9611
0,7.7731,56560,47019,2,10938,0,13818
0,8.1796,33950,22337,1,6777,0,16884
0,7.6511,37555,19040,2,5441,0,15918
0,7.8716,33250,22260,2,6750,0,8085
0,7.3662,77105,84553,2,2075,0,3983
0,7.9395,77105,81998,1,2313,0,3983
0,7.8261,75705,72576,1,1009,0,3983
0,6.5584,57435,62923,1,391,0,5775
0,8.1,42455,27342,2,8114,0,15064
0,7.9869,57435,73829,1,763,0,4802
0,8.7513,53235,54285,1,10733,0,9611
0,8.486,52535,48636,2,11074,0,15064
0,8.2301,64330,60648,1,83,0,12341
0,7.7537,42455,23121,2,7504,0,13818
0,7.6879,53235,58933,1,13027,0,10542
1,9.1228,33600,28371,2,7904,0,15526
0,5.4941,45430,41230,2,9226,0,7602
1,8.2733,51660,34818,1,8789,0,7791
0,8.9176,60760,48370,1,10766,0,8981
0,6.3054,54005,50015,1,10995,0,7140
0,6.1195,57260,55230,2,13029,0,5096
0,5.4791,40355,25368,2,6854,0,13762
0,5.4898,68705,69370,1,771,0,7602
0,7.2607,44905,30065,1,8349,0,3983
0,7.632,34300,23688,1,6906,0,6440
0,7.2521,49630,47250,1,10714,0,8904
0,7.7267,46830,44618,1,11009,0,5621
1,9.3826,29050,17556,1,6205,0,41391
1,7.713,26950,15337,2,5307,0,6902
0,8.2355,44555,35630,1,10019,0,17164
0,7.2247,46655,46158,1,10301,0,8904
0,8.3107,48055,53774,2,12070,0,7791
0,8.3432,28350,22225,1,6613,0,8701
1,6.2248,36505,24276,1,6987,0,8505
0,7.3305,51835,42749,1,10091,0,13818
0,9.1698,53060,56581,1,12056,0,16457
1,9.5361,31850,22834,1,6231,0,5355
0,5.4263,48055,53263,1,11876,0,5278
0,5.0074,39655,31633,2,9046,0,3535
0,6.3159,43855,31556,2,8151,0,5096
0,8.5775,50260,40145,1,10144,0,12341
1,7.2543,29750,11802,2,3886,0,10185
0,8.6074,55160,56049,2,11996,0,8701
0,8.7811,36855,16639,1,5681,0,18984
0,8.3242,25620,20636,2,4268,0,10521
0,7.3217,36260,34958,1,5899,0,8904
0,5.9743,27020,31199,2,5549,0,3535
0,7.2114,56945,66297,1,11241,0,12999
0,6.9553,48230,39942,1,6998,0,14021
0,8.3962,44975,75208,1,13105,0,8701
0,7.4324,39760,29372,1,5301,0,17556
0,6.9905,51765,48776,1,8628,0,7196
0,3.965,43330,41013,1,6748,0,3234
0,7.5891,49175,49413,1,8570,0,6440
0,6.985,31990,22302,1,4601,0,7140
0,6.7494,45675,46725,1,8660,0,5775
0,6.8844,37345,30247,1,5712,0,7826
0,8.6835,49175,75502,1,22,0,10521
0,5.0646,42560,31808,1,5698,0,4697
0,5.9628,42560,35007,2,6390,0,6440
0,8.8749,32235,27748,1,4941,0,6881
0,7.4538,30590,20846,2,4188,0,8085
0,7.3339,39060,31766,1,5729,0,6083
0,9.5035,27720,23555,1,4643,0,20573
1,6.4449,36260,35119,1,6338,0,7826
0,6.7761,39760,38304,1,7267,0,8505
1,5.9976,29190,31269,1,5577,0,6440
0,6.7851,35735,34265,1,6047,0,5775
0,7.8704,27020,18361,2,3909,0,10185
0,6.535,38710,57834,1,10390,0,9191
0,9.8257,25725,13881,1,3328,0,17542
0,7.545,25725,25935,2,4743,0,10542
0,8.026,28525,22337,2,4254,0,8701
0,8.6663,27370,24262,2,4337,0,4158
0,6.5858,43610,46011,1,7990,0,9877
0,6.4295,29225,19936,2,4147,0,5096
0,9.2772,29925,33509,1,6303,0,15526
0,8.1432,25725,18627,2,4168,0,14441
0,4.9505,38465,27881,2,5603,0,5474
0,6.6531,39550,49861,2,8686,0,12607
0,5.3738,43610,38297,1,6846,0,8183
0,7.6471,41965,52094,2,9336,0,14637
0,8.4058,28770,14497,1,3406,0,18984
0,8.2617,49210,51597,2,8912,0,11431
0,9.7047,23870,23688,2,4299,0,15526
0,7.1949,28525,26264,1,4654,0,11361
1,1.1662,79751.63,0,1,2,0,11858
0,5.2076,36365,31864,2,5535,0,3535
0,7.0927,57015,47698,1,7910,0,11823
0,5.9766,31325,25508,1,4840,0,13762
0,6.6275,44310,58170,2,10414,0,12607
0,7.1639,47810,55930,1,9833,0,8085
0,6.416,43365,43092,1,7710,0,7826
0,7.1501,48615,50736,1,8944,0,13818
0,7.6967,48510,0,1,2,0,12642
0,7.3185,39165,43155,1,7826,0,8904
0,8.8824,29575,32928,1,5839,0,8701
0,7.7269,46865,39354,1,7436,0,12180
0,7.4004,33670,41139,2,7327,0,11361
0,7.0317,65520,67179,1,12234,0,11361
0,7.2054,43610,43617,1,7655,0,10542
0,5.2011,31010,25480,1,4571,0,4697
0,6.763,45850,61530,1,10672,0,9191
1,4.743,36365,28455,2,5164,0,4851
0,8.8355,30170,24192,1,4597,0,8981
0,5.2488,40110,40579,1,7124,0,4697
0,9.5098,28525,15708,1,3579,0,9471
1,8.4148,25725,26110,1,5017,0,21245
0,6.2623,40810,33488,1,5941,0,9240
0,7.1396,34370,36414,2,6170,0,11361
0,6.9646,41510,36995,2,6631,0,9877
0,7.1052,45465,26453,1,5036,0,17556
0,4.3862,35525,29519,1,5262,0,3871
0,6.317,35210,34265,1,6047,0,5775
1,7.347,36365,41132,1,6981,0,8085
0,5.6208,38710,32921,1,5744,0,4697
0,8.517,40110,46795,2,7901,0,9611
0,7.1901,36610,35525,2,6068,0,11361
0,7.0016,37310,58527,2,10433,0,14637
0,2.4532,42665,40334,2,6634,0,3234
0,5.4131,33425,27839,1,5023,0,6440
0,6.277,43610,54768,2,9307,0,12607
0,5.3682,45465,43092,1,7710,0,7021
0,5.9034,26425,23191,1,4407,0,7378
0,6.456,44065,36890,1,6771,0,12656
0,6.9908,60515,62363,2,10593,0,8505
0,5.1585,44065,37044,1,6521,0,3535
0,7.9202,38710,0,2,2,0,14637
0,6.8331,37450,60683,1,10801,0,9191
0,5.5042,36365,20937,1,4341,0,12600
0,6.1311,42210,45003,1,8022,0,9877
0,6.8744,41965,35119,2,6316,0,11921
0,6.079,25970,23947,2,4589,0,7140
0,5.9963,23870,16317,2,3477,0,3535
1,6.4104,30170,28014,1,5611,0,11977
0,4.0508,42910,54138,2,9888,0,9786
0,7.8298,34370,29708,2,5441,0,13818
0,5.445,30310,27237,2,5029,0,3535
0,9.1354,48510,28259,1,5161,0,4340
0,6.1516,41965,47712,1,8360,0,11921
0,7.2395,62615,44695,1,8077,0,10185
0,4.7506,37450,24318,1,4681,0,3871
0,6.2006,51555,70231,1,11213,0,7826
0,7.793,33425,22183,1,4230,0,8085
0,7.7762,50470,42000,2,7217,0,4802
0,6.8134,36365,34699,1,6412,0,5775
0,8.2824,30870,32522,1,6128,0,6881
1,8.0205,27370,20090,1,4155,0,8981
0,3.9868,45710,33474,1,6100,0,8267
0,6.5007,34125,31913,2,5676,0,5096
0,2.7772,38850,24003,2,4464,0,3234
0,8.0584,37310,34776,2,6023,0,6881
0,8.8492,35070,28735,2,5389,0,15064
0,7.2142,30625,43113,1,8246,0,8904
0,5.764,29225,28525,1,4667,0,7378
0,5.3562,29925,23618,2,4363,0,8540
0,3.8391,37310,40908,2,6738,0,3234
0,5.8643,51870,49224,1,8605,0,8183
0,8.2545,44310,51842,1,9035,0,15064
1,8.6478,23625,16968,2,3410,0,14441
0,6.8403,37065,36204,1,6291,0,5775
0,8.3964,47565,36827,1,6599,0,12621
1,5.3125,37310,32088,NULL,5448,0,3535
0,8.1017,73220,72912,1,12120,0,5061
0,6.9833,44065,35980,1,6201,0,7875
0,7.1335,69020,58121,1,11258,0,3983
0,7.238,40110,44807,2,7589,0,7266
0,7.7346,39410,30814,1,6239,0,3983
0,5.7464,36365,18249,1,3941,0,4697
0,7.9346,32725,24976,1,4741,0,15918
0,3.5519,37450,34125,2,5878,0,6174
0,6.8494,65520,64064,1,11544,0,5775
0,6.3847,44310,43526,2,7352,0,9877
0,7.0576,74375,74837,1,337,0,9723
0,5.7219,31570,20874,1,4126,0,7378
0,4.8711,51170,29148,1,5601,0,8925
0,7.7708,40810,31241,1,5930,0,11823
0,7.8061,45710,33173,1,5808,0,10185
1,8.6022,29225,16989,2,3684,0,14441
0,7.0449,58170,67564,1,11801,0,14637
0,5.3718,38710,25473,1,4643,0,9702
0,9.6951,29225,26180,2,4952,0,9387
1,7.6469,33425,29911,2,5331,0,9723
0,6.9995,37310,33558,1,6068,0,5096
0,7.9993,41510,41706,1,7882,0,10542
0,7.4838,64820,51653,1,9009,0,11004
0,5.3241,41510,38997,1,7311,0,7021
0,4.2189,45710,29204,1,5380,0,9296
0,7.0021,39165,24878,2,4822,0,11361
0,7.0927,66920,66227,2,11605,0,9723
0,6.1957,53515,52822,1,9384,0,11921
0,8.4653,36365,17409,1,3652,0,8981
0,6.9739,54215,65317,1,11772,0,9191
0,8.3331,68320,61425,1,11020,0,18984
0,7.6927,53515,64967,2,10820,0,13818
1,7.6179,40110,32753,1,5618,0,12180
1,7.7034,50470,34923,1,6509,0,15918
0,6.2279,47565,61817,2,11574,0,12607
0,7.873,40810,38101,2,6682,0,9723
0,7.0578,50715,48006,2,8347,0,13818
0,7.268,34370,28084,1,5517,0,8085
0,9.8524,25725,12404,2,3240,0,11487
0,8.8635,71575,61138,1,10972,0,12621
0,8.4012,71820,94010,1,1668,0,15064
0,7.4755,50715,48006,2,8347,0,13818
0,7.2002,32270,22540,2,4454,0,15918
0,7.1219,55615,73003,1,12587,0,8085
0,5.3929,57470,65317,1,11772,0,8183
0,6.4885,41510,49560,1,9445,0,9877
1,7.5139,28070,15820,NULL,3623,0,15918
0,7.3361,64820,79884,1,1486,0,10542
0,8.4859,43610,61817,2,11574,0,15974
1,6.6294,55370,34916,1,6551,0,14707
0,8.8322,71120,60123,1,10994,0,14441
0,6.0148,45710,49175,2,8406,0,7140
0,4.4815,54915,29204,1,5380,0,9296
0,8.9079,32025,26516,1,4675,0,12621
0,6.2025,58870,50057,1,9250,0,14021
1,8.3118,59570,63546,1,11495,0,12341
0,7.8621,52010,48006,2,8347,0,13818
0,5.6843,59115,53683,2,9596,0,8757
0,6.8865,36365,22127,1,4129,0,3731
0,6.3856,70910,68943,2,11764,0,8505
0,6.7061,42210,49560,1,9445,0,9877
0,9.681,23310,16282,1,3701,0,9471
0,6.0713,45010,38864,1,7207,0,7826
1,7.6292,58310,79884,1,1486,0,10542
1,7.9956,49210,52822,1,9384,0,13818
0,7.3249,36610,33992,2,6454,0,11361
0,8.5085,36610,44478,2,7977,0,11431
0,8.2742,55370,63546,1,12462,0,12341
0,5.7684,41965,23723,2,4672,0,10500
0,5.6139,59220,73003,1,12587,0,6440
0,7.189,40810,38864,1,7207,0,8904
0,6.6601,48510,52962,1,9767,0,5775
0,6.1365,39865,29715,2,5761,0,9877
0,6.5699,52570,55125,1,9642,0,7140
0,7.9967,30975,18361,1,3945,0,17556
0,8.1414,64820,53788,1,9647,0,10521
0,7.7419,32025,16247,1,3718,0,8540
0,7.4726,52955,55643,2,8705,0,8085
0,7.1864,59115,65317,1,11772,0,10542
0,7.3815,50715,36407,1,6359,0,10185
0,7.7408,49910,53508,2,9178,0,13818
0,7.3592,47110,43862,1,7930,0,10542
0,8.1726,45010,48006,2,8347,0,15064
0,6.9284,45465,61817,2,11574,0,12607
0,8.4094,51415,37338,1,7182,0,10801
0,7.6137,54915,86317,1,1662,0,6440
0,9.2668,28770,25816,2,4902,0,7371
0,8.2967,43610,33698,1,6477,0,12621
0,6.8938,44765,57876,2,10104,0,5775
0,6.9825,66220,54418,1,9703,0,14987
0,6.3445,63315,58086,1,9897,0,8505
0,6.5075,52115,53508,2,9178,0,11921
0,7.4397,46865,53109,1,9819,0,9723
1,9.4181,29225,18816,1,3810,0,13510
0,8.9203,53515,79884,1,1486,0,11431
0,5.71,32725,29547,2,5325,0,7602
0,6.6265,47110,45808,2,8413,0,9877
0,9.322,28770,25816,2,4902,0,7371
0,8.6152,31570,28287,2,5532,0,11431
0,7.5305,39865,29911,2,5331,0,9723
0,8.5111,36610,54803,1,10253,0,12341
0,8.4664,48510,46970,1,8870,0,6881
0,6.4632,63315,56175,2,9790,0,3731
0,8.6836,47110,52822,2,9384,0,15064
0,7.9318,29225,15694,1,3540,0,13461
0,6.4755,39165,28896,1,5441,0,5775
0,7.9616,54915,53508,2,9178,0,13818
0,8.5447,55370,51968,1,8760,0,6258
0,9.2429,64820,51723,1,9181,0,15526
0,7.6685,42210,46137,2,8240,0,14637
0,7.3995,61215,52290,1,9265,0,8085
0,6.1787,37765,15729,1,3440,0,7875
0,8.2194,57015,79884,1,1486,0,11431
0,8.7635,38465,25984,1,4801,0,14441
0,6.541,48965,60046,1,10427,0,7826
0,6.3978,32025,17220,1,3685,0,10605
0,7.9758,40110,28875,1,5481,0,9723
0,7.5309,80290,78050,1,831,0,11361
0,8.4366,43610,60249,2,11620,0,12341
0,6.9959,49210,42014,1,8109,0,9877
0,5.973,59115,42224,1,7721,0,11662
1,6.9684,29225,23681,1,4609,0,13342
0,5.8846,40565,21497,1,4554,0,7378
0,7.8633,47565,36477,2,6522,0,11004
0,7.5905,55615,53508,2,9178,0,13818
0,5.2541,38010,20370,2,3977,0,9702
0,7.986,33425,20230,1,4105,0,12642
0,8.3875,62370,54474,1,9012,0,7161
0,5.9668,36365,33768,2,6025,0,4697
0,6.7388,47565,35231,2,6468,0,9877
0,8.0324,47110,54516,2,9570,0,15064
0,8.2994,44765,31192,1,5505,0,7161
0,8.5653,53970,28161,1,5036,0,7161
0,7.207,49910,52822,2,9384,0,13818
0,7.8214,50715,57302,2,10056,0,13818
0,7.0965,56315,53508,2,9178,0,13818
0,7.1215,53515,50421,2,8784,0,13818
1,9.6893,29225,28413,1,5554,0,20573
0,4.9333,53270,45129,1,8047,0,6335
1,8.9504,62895,91742,1,1749,0,14154
0,8.606,53515,74368,1,373,0,9611
0,7.9509,51415,74130,1,268,0,8904
0,5.7274,69720,72464,2,12485,0,7602
0,5.4166,40565,38780,2,6726,0,7602
0,6.2853,72520,68488,2,11688,0,8505
0,8.8899,46865,39277,1,7140,0,8981
0,8.2646,46410,49175,2,8406,0,8701
1,7.0211,50470,40915,1,8230,0,8085
0,7.3174,39410,30793,2,5582,0,9723
1,5.3996,60515,32067,1,5755,0,5635
1,8.3159,43365,28490,2,5026,0,7161
0,8.8903,50995,41167,1,7017,0,7161
0,6.8653,53970,46858,1,8830,0,9191
0,7.9727,57470,55580,1,10129,0,9723
0,9.6614,28875,25676,1,4897,0,7371
0,8.8015,34825,25564,2,5225,0,12341
0,8.8496,49910,47439,1,8610,0,15064
0,4.8935,29225,21504,2,4474,0,3374
0,8.2615,51520,51289,1,8917,0,14154
0,7.4343,49665,28371,2,4997,0,6902
0,7.8804,48965,31108,1,5450,0,7721
0,6.3905,27125,24626,1,4652,0,8505
0,6.0339,36855,23933,1,4919,0,4410
0,7.7077,50470,37744,1,6982,0,15918
0,8.8655,52815,50421,2,8784,0,15064
0,7.8788,57715,53116,1,9027,0,8085
0,8.6471,58170,80122,1,1534,0,11431
0,8.171,59570,44625,1,8086,0,21245
0,8.0933,40810,22708,2,4453,0,17164
0,7.1136,75075,60830,1,11172,0,13461
0,7.7602,60515,54866,1,9477,0,9723
0,8.331,51415,52591,2,8985,0,15064
0,4.8283,34475,25746,2,4647,0,3374
0,4.6786,56315,57358,2,9341,0,5838
0,5.2875,52115,50715,2,8059,0,5278
0,7.7115,41615,18858,2,3950,0,15918
0,7.3365,52010,59752,2,9763,0,11361
0,8.4833,49910,55174,2,9385,0,15064
0,8.0902,51310,54166,2,9259,0,15064
0,6.7829,68810,66689,2,11603,0,8505
0,6.8621,48965,49658,1,9134,0,9191
0,6.6802,53620,43932,1,7747,0,7140
0,7.1859,38815,26264,2,4783,0,3983
0,7.2667,51415,54481,2,9278,0,13818
0,8.9782,46515,56168,1,10665,0,15974
0,9.8327,29225,20545,1,4029,0,5355
0,4.7812,52815,52010,1,9205,0,6335
0,6.1513,35525,26516,1,4675,0,10605
0,7.8179,65975,68691,1,12157,0,11361
0,8.6561,42910,68075,1,12984,0,11431
0,8.065,50470,47467,2,8263,0,15064
0,7.2654,40915,38087,2,6543,0,3983
0,7.6635,52220,42651,2,7605,0,8904
1,6.2337,49665,42483,1,7738,0,6510
0,8.3121,47110,68033,1,12949,0,11431
0,9.4655,83195,63819,1,11668,0,13426
0,7.4734,33075,38948,2,6753,0,9723
0,6.6869,40915,41132,1,7965,0,27370
0,4.6574,43365,38780,2,6726,0,6825
0,7.8296,57470,45878,1,7968,0,8085
0,8.0466,47810,52010,1,9205,0,9611
0,9.07,35525,39494,1,9776,0,33159
0,7.722,44415,29442,1,5365,0,11004
0,8.1343,51415,63441,1,11702,0,12341
0,8.1027,50015,38591,2,7175,0,15064
0,7.6174,38010,56819,2,9936,0,3983
0,8.4237,49910,58786,1,10580,0,15064
0,8.204,49210,54166,2,9259,0,15064
0,9.1361,33810,19747,1,6709,0,7371
0,8.5238,61810,92708,1,2119,0,10521
0,6.2446,52010,47439,1,8610,0,11921
0,8.4996,29225,37555,1,7835,0,8701
0,7.163,52815,48244,2,8442,0,13818
0,7.3999,31570,35154,1,6758,0,8904
0,6.9087,50820,53795,1,10452,0,9191
0,7.6228,41510,38108,1,7024,0,8904
0,5.1219,38255,37989,2,6661,0,7602
0,9.8203,29225,14322,1,3419,0,17542
0,7.2628,40110,14791,1,3353,0,5621
0,8.5883,49910,39130,1,10835,0,15064
0,7.643,52115,50421,2,8784,0,13818
0,8.6164,43015,30387,1,5616,0,10801
0,5.1683,29225,20244,2,4018,0,3535
0,6.4163,43365,35231,2,6118,0,8505
0,8.3445,37065,23891,2,4351,0,11431
0,6.3455,50470,33362,1,6459,0,11921
0,8.3056,61670,33334,1,6582,0,12621
0,9.2906,25025,23254,1,4457,0,13510
0,7.8113,49665,43967,1,7894,0,10542
0,8.009,63315,61369,2,10693,0,10521
0,8.4675,51415,52801,2,9434,0,15064
0,8.8165,41265,37681,1,7250,0,17164
0,6.6171,46865,41510,2,7352,0,5096
0,6.2244,19950,12761,2,3294,0,5831
0,7.8455,49210,44674,1,8165,0,13818
0,8.2471,37765,33894,1,6377,0,16884
0,8.2633,48510,60536,1,10836,0,15064
0,7.8361,37415,36309,2,6808,0,7266
0,8.6582,52010,62146,1,11007,0,15064
0,8.6802,44065,40950,1,7632,0,12621
0,5.2394,50470,38962,1,7344,0,10500
0,8.329,34825,25326,1,5282,0,8701
0,9.8342,28525,15988,2,3606,0,20573
0,7.525,51870,54425,1,9936,0,10542
0,4.7566,45465,30471,2,5784,0,7812
0,7.9768,63770,49049,1,8966,0,13818
0,6.2971,49210,52640,1,9371,0,7826
0,7.5025,42210,25935,NULL,4538,0,9366
0,7.8202,43365,37513,2,7145,0,11361
0,7.1534,38465,26558,2,7636,0,9723
0,4.562,56770,57757,2,10358,0,6825
0,7.6552,63070,0,1,2,0,3983
0,5.8605,54215,52591,NULL,8985,0,10500
0,5.5144,37590,40887,1,7057,0,4697
0,4.9888,44590,38780,2,6726,0,6825
0,8.3001,54215,74368,1,373,0,9611
0,8.9286,49910,61733,2,10924,0,10521
0,8.686,53970,47978,1,8769,0,15064
0,7.7417,24325,24584,2,4602,0,4802
0,6.4841,56770,52486,1,12302,0,9191
0,7.7614,53270,44009,1,7843,0,9723
0,4.8968,63070,54866,2,9477,0,6825
0,8.3622,50995,47390,1,8831,0,11431
0,7.7465,62370,67319,1,1539,0,9723
0,8.5287,61810,62349,2,10807,0,10521
0,7.7474,47110,49833,1,11407,0,13818
0,7.7812,49210,42903,2,10133,0,13818
0,6.8772,52570,40740,1,9631,0,4410
0,8.2329,35770,27559,1,7810,0,6881
1,6.8134,52570,62167,1,11842,0,9877
1,7.9471,26775,29253,2,5214,0,3983
0,8.1483,46410,48447,2,10569,0,8701
0,4.3045,80990,62139,1,1253,0,6335
0,5.9982,27370,27552,2,4992,0,3535
0,6.1006,69475,52325,2,10430,0,3731
0,7.8018,56070,39249,2,10179,0,10542
0,7.5604,32025,20797,1,7121,0,4802
0,8.0776,47215,49455,2,11215,0,6881
1,9.1729,64925,56525,1,10317,0,7371
0,5.1323,70875,61292,2,13003,0,7602
1,5.8259,41265,31045,2,5782,0,7602
0,5.7879,51870,0,1,2,0,6440
1,7.0969,30275,23443,1,6445,0,3983
0,8.755,38465,27573,2,7606,0,10521
0,8.8853,43365,20601,1,6856,0,9611
0,5.4665,43365,34426,2,8656,0,7602
0,7.8613,48615,41510,2,10517,0,13818
0,6.6808,61460,65681,2,11178,0,8505
0,7.9691,53970,43288,1,10579,0,4802
0,8.6436,42910,34727,1,9351,0,9611
0,7.1566,39515,34923,1,6526,0,10542
0,8.04,61670,53102,1,11971,0,8701
0,6.3583,53970,34090,1,9016,0,4410
0,7.5629,65310,76412,1,1506,0,9723
0,6.6568,73010,73731,2,11740,0,8505
0,8.7693,47110,42910,1,7184,0,11431
0,6.276,50470,50036,1,8498,0,11921
0,9.1249,40110,38836,2,9540,0,13426
0,5.0402,45465,44562,2,10541,0,7602
0,7.904,53970,41846,1,10577,0,13818
0,6.3674,43365,34426,2,8656,0,8505
0,5.9279,41965,34426,2,8656,0,7602
0,7.8,53515,49504,1,12175,0,13818
0,8.3888,75425,53340,1,260,0,6881
0,9.365,26425,24619,NULL,7192,0,11410
0,7.9839,37065,24276,1,7167,0,8085
0,7.5175,73220,66689,2,415,0,9723
0,8.1955,47810,45479,2,9401,0,9611
0,6.6319,31325,20279,1,5757,0,5775
0,7.5387,36715,30681,1,8051,0,6440
0,6.5359,43855,38759,1,8335,0,5775
1,5.0275,38465,20517,1,5394,0,6440
0,6.0868,41965,34503,2,8738,0,5096
0,7.1372,53270,44478,1,10983,0,13818
0,6.6009,31325,25998,2,6969,0,3731
0,8.6054,51870,38290,1,8864,0,15064
0,7.8799,39865,33824,2,6038,0,5621
0,8.7642,48965,39795,1,9749,0,16884
0,3.9828,39165,26859,1,7170,0,3234
0,5.5014,40565,26383,1,6928,0,6440
0,4.344,44765,38689,NULL,9427,0,6825
0,6.4522,39515,17297,2,5623,0,10605
1,6.757,41265,35231,2,6118,0,8505
0,8.7718,39865,24318,2,7309,0,15064
0,7.4415,50470,31486,1,8446,0,14280
0,5.274,48615,34391,2,8963,0,5859
0,6.6785,39165,34426,2,8656,0,8505
0,7.4931,42910,41510,2,10517,0,13818
0,9.9378,22925,14910,1,5201,0,7455
0,5.2018,38115,29127,1,7218,0,6440
0,8.3183,55510,61978,1,12928,0,5971
0,8.8822,53410,61530,1,341,0,15064
0,8.7518,38710,30492,2,5362,0,9611
0,8.802,46410,0,2,2,0,12341
0,7.4392,39165,23835,1,6651,0,8085
0,9.0563,29225,19334,2,5897,0,9387
0,7.8232,48965,60529,2,685,0,14637
0,7.5812,53970,48909,1,11248,0,8085
0,8.3283,44065,24206,2,7299,0,11431
0,7.7324,39865,37387,2,9015,0,9723
0,7.2231,49665,54138,2,11994,0,6440
0,7.8041,37310,36022,1,9067,0,6440
0,5.7984,25270,20055,2,6132,0,6440
0,8.0144,50470,34685,1,8520,0,15064
0,8.2494,33425,15085,1,5700,0,8981
0,8.0915,30625,12817,1,4633,0,16254
1,8.2487,34475,32431,1,5944,0,8701
0,8.6996,53515,51492,1,11450,0,15064
0,8.2023,48965,28063,1,7574,0,15064
0,8.976,53270,44233,2,7846,0,5061
0,6.9146,39410,30737,1,8540,0,7826
0,5.9738,50050,57043,2,11722,0,6440
0,8.9334,37765,29001,1,8465,0,6881
0,7.3361,44765,32886,2,8431,0,10542
0,8.7876,60270,49868,1,8616,0,8701
0,7.2816,58520,52556,1,12674,0,8904
0,8.63,46865,39935,2,10103,0,7791
0,8.2324,58555,71911,1,1122,0,10521
0,8.525,38465,37352,1,9344,0,5971
0,9.0096,54215,61992,2,12729,0,16457
0,6.0642,33425,28091,2,8003,0,5096
0,6.7688,60970,53641,2,11930,0,7826
0,5.9435,72275,70119,1,12079,0,7602
0,7.9572,53970,0,2,2,0,14637
0,8.3841,46865,27888,1,7589,0,15064
0,7.2514,72310,81998,1,2313,1,3983
0,6.741,52010,53718,2,11773,1,12607
0,7.3255,55300,71407,1,1156,1,13818
0,7.7881,73010,69447,2,609,1,9723
0,7.5253,65310,78645,1,2597,1,6440
0,8.4301,41965,33978,2,8724,0,12341
0,6.1071,69965,66038,1,502,0,11242
0,7.632,41265,28630,1,7810,0,15918
0,8.2491,32025,19719,1,6035,0,14441
0,8.8084,43715,46613,2,10119,0,6881
0,8.2251,37765,26810,1,7489,0,6881
1,8.5144,27335,24024,NULL,4652,0,5061
0,4.5773,41475,38003,1,6614,0,6825
0,7.2142,18865,15820,2,3522,0,13461
0,8.055,60585,40642,1,7638,0,9891
0,5.3362,40950,39095,2,9244,0,4697
0,5.4588,41650,34874,2,5999,0,7602
0,7.3902,63665,46739,1,8152,0,9366
0,7.1473,36575,31710,2,6075,0,13818
0,6.1021,40250,36113,1,6503,0,7826
1,8.6018,43820,26943,2,4836,0,6258
0,8.6445,29505,21560,1,4261,0,8701
0,5.6657,61985,45073,1,8209,0,7602
0,7.1344,25410,21392,1,4204,0,11823
0,6.2277,40075,29673,2,8352,0,5096
1,7.7327,29505,23625,NULL,4570,0,5621
0,4.7507,24535,18550,2,3904,0,3871
1,8.9416,49420,63812,NULL,11521,0,12341
0,5.3263,33880,38465,2,6805,0,4697
